,PC 1,PC 2,PC 3,PC 4,PC 5,PC 6,PC 7,PC 8,PC 9,PC 10,PC 11,PC 12,PC 13,PC 14,PC 15,PC 16,PC 17,PC 18,PC 19,PC 20,PC 21,PC 22,PC 23,PC 24,PC 25,PC 26,PC 27,PC 28,PC 29,PC 30,PC 31,PC 32,PC 33,PC 34,PC 35,PC 36,PC 37,PC 38,PC 39,PC 40,PC 41,PC 42,PC 43,PC 44,PC 45,PC 46,PC 47,PC 48,PC 49,PC 50,PC 51,PC 52,PC 53,PC 54,PC 55,PC 56
1_X,-0.182093686510362,-0.383812039131021,0.02782696591911,0.260613467224414,0.310476393598232,-0.0118454164403126,0.0363695721244787,-0.0553720862521954,0.0283160111160542,0.0943423350243305,0.0212655193754683,-0.000711451499510245,-0.0273374924456218,-0.124308968708308,0.00708381090526835,0.030464873737221,0.0118775830100304,-0.00462201071639077,-0.00482028227830553,0.0266059278179698,0.0158863683047564,-0.0406128731525264,0.0225813545557854,0.00751058913333522,0.00235794622766184,-0.0445136853416483,0.00629929704972699,0.0172667985133762,-0.04792013488488,-0.00668960485500119,-0.182437219314135,-0.0842771811555968,-0.0366860805508736,-0.114877378243204,-0.0315735127930389,-0.0111537841328669,-0.125827554216045,0.015431354988102,-0.0108923819369131,-0.101728677691142,0.00631603101183377,0.00690194429899744,0.286180251691404,0.113322153566938,0.00510520636877069,0.531337290832006,0.277311138947543,-0.124188881145504,-0.0436362190660242,-0.00801567346018044,0.0289000858938636,-0.0733793859496317,0.00622776735190128,0.0501287337355339,-0.0718848815201412,0.0393454842308669,0.00375694520261316,-0.146137346351751,-0.0310946753922414,0.0172299424671372,-0.144159538636,-0.0398727513355556,0.00184371088220377
1_Y,0.0145632870349013,-0.359458784162966,0.0459359381252467,-0.097621276949514,0.223485741137928,-0.0323083545170326,0.0639556921650994,-0.13033113568768,0.033463291964799,-0.164922428696368,0.109292618356473,-0.0439336611003593,0.0524447784759918,-0.227898595572588,0.055480481205817,-0.132688386502723,0.13255978392243,-0.0750583543751095,-0.0372742429526894,0.118254249461741,-0.0676331971464048,-0.00420376315892714,0.171869210309323,-0.0364586148733378,0.0838733450000049,0.0142455914365507,-0.0103234504992029,0.00559427187575931,0.264071894544236,0.0148751622040579,0.173806418058734,0.18296654573463,0.0853653699899909,-0.0572237910297578,-0.202724444875562,0.0705334724380061,-0.033855906518295,-0.208036761315649,0.0444564318444028,0.0667126927218953,-0.191018859843063,-0.0755727051650797,-0.0463605943147387,-0.0626250684946111,-0.0114658039175315,-0.162560298421378,-0.000918175099278854,-0.0303859326864778,0.00640181608077617,0.0246128336778595,-0.0165843802719251,0.0416562364925735,0.185507039429232,0.0718030771057191,0.00240062868280067,-0.191591815977044,-0.0527678813265614,-0.00882775185319121,-0.173823855149315,0.00288061419156866,0.234129273809044,0.321561988167355,0.0276984968094136
1_Z,-0.18231671415631,-0.352975999736458,-0.0594180015106833,0.335723623930998,0.431194488490481,0.0284772158604824,0.0183959703932774,0.0635234477668657,-0.0674368340927737,0.0826024621042292,0.0219301932027992,0.028072354675666,0.101534014818102,0.132240432707924,-0.0408017985131687,0.0192404232762183,0.0284989859775836,0.0398362282056587,-0.0110095974551262,0.0208543033522995,0.00714507796272057,-0.045730501760585,0.0010125419154036,0.00491574309407009,0.0145847093230229,-0.00708688752764994,-0.0057841190981157,-0.0274402462021077,-0.123165895714219,-0.00847696597945433,0.0561411712961599,-0.158398335210082,0.00442062846357478,-0.00282161562267992,0.0989848634262371,-0.0783243086662532,0.039918820834274,0.103443163583115,-0.026263588888657,0.00384205745766008,0.0779233252412472,0.0809972850372335,-0.195430310755181,-0.0506590386922305,0.0409851019961555,-0.425315687374516,-0.202714400706168,0.152702152211675,0.134311796663875,-0.0859193083085434,-0.0382495850962604,-0.11057180786552,-0.0422474643349554,-0.0304666047587885,0.0241108447325527,0.129188669280442,-0.0326280146026643,0.0886440748999254,0.0892672631282473,0.00795082877070536,0.0815865114617359,-0.174894347842331,-0.00765279507112398
2_X,0.0530091447912178,-0.0783183255015077,0.177294901666011,-0.0681488335178223,0.156648591656696,-0.0713099830347488,-0.00892661659863805,-0.0262634634753773,0.0482296357195759,-0.0495209984877913,0.117796598539098,-0.0571914078988036,0.0498447603768794,0.0370675814204287,0.0986980829843302,-0.118351069818828,0.0157362010056785,-0.088091144378469,-0.0564368997056082,-0.0928994487401345,-0.101116288845743,0.0451453101197803,-0.141206221066738,-0.0509406034513565,-0.0298709741826875,0.033099819215991,0.0287768203625715,-0.211604196711715,-0.112574835848117,-0.147191703128522,-0.0928659785280153,0.145011890906262,-0.0634340227719103,-0.097572543978944,0.0170313194817438,0.270834478168024,0.0237474938877781,-0.0247440076625446,0.0218709381641173,0.152260569209416,-0.0284314349123506,-0.0752372033726989,-0.00516239782433108,0.111755735105485,-0.00392706711270968,-0.084374326465127,-0.0269421275640119,-0.0587171466645906,0.290745407615875,0.208622481270545,0.0333260812112458,0.524776900926812,-0.172844897666897,-0.0668424128579971,0.00217235772930642,0.0129725446657749,0.124264779843797,-0.0492295364718218,0.00693652622465832,0.0663371663958312,-0.269637572365733,-0.158454527054683,-0.0856339009979528
2_Y,-0.0287531851771867,0.101751103770852,0.120647959496439,0.0196198107953615,-0.0229998789357209,0.078661980666804,-0.0179181369899777,0.0221916204995702,0.0693981448950249,0.0838862930372288,0.0443351515386378,0.0658111419925143,-0.0478667969234159,0.0760858375168537,0.159559150884629,0.00021193824833475,0.0676172629357678,0.00599319141637409,-0.0759509314530719,0.0621120137434102,-0.0948531152477697,-0.0540615250860915,0.0377010270185849,-0.142367092527083,-0.0853714465459265,-0.000524171101702551,-0.0445462271971556,0.315044721660068,-0.00918335402758535,-0.154172468263412,0.146257088024687,-0.268250245500316,-0.00178630937004137,-0.137722879618369,0.0696149421818489,0.30170664846102,-0.175874107058503,0.0559460936973198,-0.00472493463444394,-0.235689043638168,-0.0177827557084439,0.0476705652177152,-0.0576618277204993,-0.0689093804159392,-0.124609780221936,0.0371832044012115,-0.100211480223257,-0.329835602428654,0.111045529584037,-0.226766257767621,-0.156983913720423,0.137512902683518,-0.00829305483926043,-0.11542971600421,-0.117240276257462,0.0707847838296439,0.160142635518054,-0.1106748344509,0.0456804068394003,0.138109258951965,0.294023502485127,0.0691003349479641,0.0216084821145915
2_Z,0.307693955609792,-0.0928623951106228,0.124518198864248,-0.0382029919647678,-0.111988337143833,-0.0447872134340564,0.213825191855338,-0.101307736145682,0.00459983790789498,0.00899848382667812,0.00433595929086383,-0.0760579996421736,0.254464480649201,-0.0210677771671326,0.124038145980936,-0.0735291138634028,0.0579673108018781,0.00157662351433746,-0.172117111405212,0.16132606671494,-0.0522301229407091,-0.202568350893768,0.119187402801881,-0.106494989772443,0.0347953179306243,-0.006035801265045,0.0636514846363024,-0.0898071629459145,-0.0632207337194022,-0.0756744267073711,-0.237545665175883,-0.140036955317122,0.016513306258442,0.151826075833261,0.0549565387546722,0.268156486272596,0.10318364186094,0.0254261294176754,0.128163018037245,0.071726838934515,0.0424675454126631,-0.0773616488319538,-0.0081085756884027,0.0311461947702426,-0.0868808239647996,-0.0905984923282469,0.137890469934323,-0.137397487746053,-0.0461657557273083,-0.0536351547193291,-0.0756745321409202,-0.384167980917886,0.087558380974059,-0.132227158056884,0.220712159589856,-0.0130294730496685,-0.0266205507280475,0.108775745914538,0.0231928603465353,0.0840879332953151,-0.133190691093955,-0.142270495581902,0.0761019191980971
3_X,-0.0955150205354752,-0.00704474191592797,0.0622057778417153,-0.0112343133235679,0.0605589474621831,0.0346436059228023,0.112708375895413,0.134829011270529,0.133261210856671,-0.0669403129171769,-0.0180730022869938,0.0327578273312044,-0.0286910125768925,0.153075590208245,0.0718004104306525,0.0377744730573705,-0.154510844631185,-0.0150929279095127,0.191310047810121,-0.172052566855878,-0.0739050285792398,0.183793046369449,-0.148156620951159,-0.031301963999701,-0.0305390589636109,0.103654265356366,-0.0443850521770079,-0.25436363663853,-0.0634133665407857,-0.179942881358958,0.440628108543499,0.344773819782669,-0.0938774158191036,-0.0608013858655518,-0.0621375547387813,0.156581543682833,-0.0252495642585063,-0.0100539390054807,0.0996545985087398,-0.00756708722090219,0.00900232395524337,0.0433197818671226,0.0596362407072828,-0.0327578453058456,-0.0386292558512938,0.0209063298360423,0.0622363396121383,-0.19849040991173,-0.0447671033919494,-0.0533860146983985,-0.0429683152377458,-0.425917797855657,-0.0440739901930462,0.0305153144723947,0.0223920537837379,-0.00706190339768206,-0.0206439649696942,-0.0111709094689163,0.00347368473353837,0.101544351899409,-0.00639147298617726,-0.0988815918597472,-0.0270472069995588
3_Y,-0.179581635293252,-0.117407738654376,0.0789670613663452,0.171393639288421,-0.0655608808119329,-0.0800404636699811,0.0186551348595411,-0.0919533273221487,0.077717946159267,0.129844315756734,-0.0989585362316116,-0.140708896456688,-0.0835927422364956,0.0180461012565526,0.0037601485797302,0.0897743803323145,0.0416137548488644,-0.0371957009762847,-0.0578083466581641,0.0132687214359005,0.0807575127371751,-0.0088167872693848,0.0139786895002136,0.0644517837409053,-0.175935645595545,-0.0286769417590886,0.10405866879716,0.0424898795151414,0.0418510089234754,0.0361967007959704,-0.103262076095522,0.246806372288758,-0.262769798449534,0.211660204188274,-0.030168001396452,-0.00280015867889878,0.0700744540965019,0.00266380437847315,0.10417484440962,0.0991675528441195,0.118812721165273,0.0420669177192826,-0.177702376768633,-0.0540293920241236,-0.128352814643892,0.101556038576061,-0.41106958941556,-0.207522003911382,-0.319747127850623,0.0508062086272205,-0.0595017599402351,0.0955516293294752,0.181028435539446,0.0232818427066756,0.071925123861754,-0.0152401991911686,0.243126940635014,0.0955600473179833,0.073025113477568,0.109138222044522,-0.0912056621987008,0.111163675364721,-0.0488069929647763
3_Z,0.0453559213900939,0.0632025368775293,-0.131510315117782,0.0593823698760647,-0.0153231409145133,0.0412490686979222,0.0460941289304661,-0.0563073160305667,-0.0110844074421788,0.046897980240704,-0.0947070640649506,0.0438316471957006,0.0754461627498332,0.0663988221707524,-0.0896907728493055,-0.232980838446669,0.0808929682489504,0.145566631663769,-0.378648636509392,0.164931347114779,0.0124452398835733,-0.365060977520389,0.0855249583392793,-0.0274297822105212,0.105793748985373,-0.0391980694402074,-0.0176623246602929,-0.0371469167795736,-0.153177591039219,0.0622775098423276,0.314599302556675,0.308330518656939,0.12581044596901,-0.0334533907561313,-0.0228143865710006,-0.0106594670874707,0.0295825923060964,-0.0360172621585829,-0.13753116436831,-0.0631354061766699,-0.0121660675530966,0.000313687610210379,0.192863835424339,0.0261590517452527,0.00284783255284263,0.229116583363033,-0.328398688978169,0.066613701700029,0.109713409100475,0.0629197350503307,0.0668687889929526,-0.0551981320974173,-0.110881113195596,-0.114495697862376,-0.0560600601274945,0.0290967359326235,0.0335866065585021,-0.0147753739221243,0.0249594815743869,-0.0206511379983372,-0.0183863025872831,-0.0434254557649101,-0.0406960910702644
4_X,-0.145088483453033,-0.0666439298075892,-0.0454028468909544,0.036918288707892,-0.0502936119200779,0.0653137317276825,-0.117705435585742,0.447245455188842,-0.141315195737753,-0.0627954270142063,-0.187079738891171,0.0481078035807721,-0.045219540444911,0.0233934151615601,-0.0268657703695656,0.0198658459566367,-0.100034379348744,0.0353096113706146,-0.0352460473381425,-0.0503255751539249,0.0728717560570438,-0.046342716030784,-0.0232238504342694,0.0779264799401381,0.0947131715827638,-0.155732745681966,0.020687107258447,0.221692720339544,0.0418063783848672,0.108590557735599,-0.129014195397476,0.0076518512588718,-0.101574183382918,0.0283802621229462,-0.0017935618877552,0.308038950283257,-0.078614696640742,-0.0415562791882357,0.141671120078339,0.07661114162354,0.0789172202332638,-0.387711155666572,-0.0250776943593118,-0.060847527737409,-0.0136998515171366,0.0318676029046229,-0.0735194992138842,-0.0283177293652761,0.291617721738885,0.267620038850901,0.0542296388357702,-0.176883835581676,0.0116821661155855,-0.00109943032496254,0.0493238784376379,-0.104020332202849,-0.0807505379630035,-0.0176141399902449,-0.066858731594747,-0.0181898544040742,0.0286115784218064,0.103613237868737,-0.0878202012454404
