Sample_name,proc_dist,centroid,LM 1_X,LM 1_Y,LM 1_Z,LM 2_X,LM 2_Y,LM 2_Z,LM 3_X,LM 3_Y,LM 3_Z,LM 4_X,LM 4_Y,LM 4_Z,LM 5_X,LM 5_Y,LM 5_Z,LM 6_X,LM 6_Y,LM 6_Z,LM 7_X,LM 7_Y,LM 7_Z,LM 8_X,LM 8_Y,LM 8_Z,LM 9_X,LM 9_Y,LM 9_Z,LM 10_X,LM 10_Y,LM 10_Z,LM 11_X,LM 11_Y,LM 11_Z,LM 12_X,LM 12_Y,LM 12_Z,LM 13_X,LM 13_Y,LM 13_Z,LM 14_X,LM 14_Y,LM 14_Z,LM 15_X,LM 15_Y,LM 15_Z,LM 16_X,LM 16_Y,LM 16_Z,LM 17_X,LM 17_Y,LM 17_Z,LM 18_X,LM 18_Y,LM 18_Z,LM 19_X,LM 19_Y,LM 19_Z,LM 20_X,LM 20_Y,LM 20_Z,LM 21_X,LM 21_Y,LM 21_Z
ILH_Zvejnieki_34.111.316_miss.mrk,0.0530706032511271,209.904476733247,0.31832008456508,0.0412568974711464,0.00365148738561568,0.247537509783573,-0.0756481327916405,-0.0271682303105679,0.247108465427399,0.0243661771424603,-0.0436524996187972,0.227540850671683,-0.0624966249152413,-0.0436087806537483,0.313896415916657,0.018274028020323,0.00277744302636548,0.187123582042356,-0.0542501251892149,0.025626501173633,0.134668257748071,-0.0262210541895444,0.0291408062611479,0.0788852907188272,0.00468802900662588,0.0208875720032556,0.186260151793617,0.0346587273663794,0.0462916824014202,-0.00576139982672086,0.026214411715396,0.0344572569308299,-0.0947063398100371,0.165153234511009,-0.00995930552112224,-0.27185957743957,-0.0336833699789199,0.0365291520532451,-0.270766441813529,-0.0485558911696991,-0.0184733068108228,-0.248023821954093,-0.0346347808503958,-0.0658090967252495,-0.163027585881536,-0.0249427452706283,0.0150569442519833,-0.128949705085029,-0.116306271834101,0.035950861710431,-0.0910541511970768,0.0688010063823073,-0.00698213154495273,0.0191797959962282,0.0340760235058321,-0.031267850341812,-0.250611090547448,-0.0390060442630731,0.0175389403080607,-0.27449575451645,-0.00484872020075888,-0.0126746471792462,-0.161264536592,0.10310522553174,-0.00831279879966921
ILH_Zvejnieki_34.112.317.mrk,0.106921236595403,222.174472076032,0.312608672777571,0.0626772568047325,-0.0180360853233169,0.25968767721659,-0.0790288258962739,-0.0170828941970291,0.243615592916372,0.0263438267596193,-0.0470285199003315,0.239105252634931,-0.0746467187920281,-0.0284534185040347,0.310137113952295,0.0266681667947293,-0.00782718257919898,0.196801918303899,-0.0452740602408564,0.0332730819226343,0.133332594838346,-0.0281553126848868,0.0330603186951117,0.0830346054907989,-0.00682156924116507,0.0228692540308529,0.188260065873326,0.0333863301465414,0.0429687209127105,-0.0106719234492907,0.0130618224748071,0.0316348200546348,-0.10308553791129,0.155396896994886,0.0173668955018205,-0.276207731035021,-0.0150247892500993,0.0255478405537555,-0.244772910838788,-0.0326407207934332,-0.0684564803047181,-0.268820760591368,-0.0350249277788501,-0.0225761494607625,-0.16070884463351,-0.018131591767953,0.015217569296641,-0.139858972484159,-0.118586860220001,0.0564897874700792,-0.0970755699132053,0.0518357134471038,-0.0108007797717002,0.0286747518419783,0.0176290068976114,-0.0450154602675019,-0.254512302595027,-0.0197764651381238,0.0169881681721356,-0.267389898694022,0.00670409709358245,-0.0226398767431186,-0.172153793700426,0.0794087243900577,-0.00749960955866344
ILH_Zvejnieki_34.115.228.mrk,0.0589788070572356,237.289167300889,0.304368349371153,0.0510469141335677,-0.0103572849527881,0.244270002587606,-0.0747698928215998,-0.0156707457936943,0.244270766192388,0.0308288629139914,-0.0382640998518936,0.22461911113903,-0.0776869692546803,-0.026364755060517,0.306988162110914,0.0130369375994604,-0.00291126981153153,0.188267590236091,-0.0545962244371966,0.0294797083028775,0.136921207908747,-0.0258818437025642,0.0237282386586189,0.0935795355117719,0.000809733351218495,0.0201146863498809,0.188115668807338,0.0295601462935024,0.0384658644261212,-0.0106082468238009,0.0395083152467383,0.0286099461171467,-0.0838905502202349,0.183407343572445,0.0111164264146964,-0.266814364283417,-0.0378368950992978,0.0387393220302362,-0.274121493802107,-0.0592556031861446,-0.0163809401694382,-0.256114098344078,-0.0428421713428228,-0.0721518925840802,-0.166251019252034,-0.0196829734547313,0.00681354987001367,-0.133092333884117,-0.106820013041879,0.0303102983946579,-0.0785168465910375,0.0784096486634099,-0.00103069242032475,0.0239929341821896,0.0287638851415302,-0.0369998783856512,-0.252025559603708,-0.0503764616831657,0.0147280656057313,-0.277616275086955,-0.016373138531094,-0.0143023040439981,-0.15634254015574,0.110750399639312,-0.00767224309606379
ILH_Zvejnieki_34.116.229.mrk,0.0809801434725428,197.842034356411,0.305825247131771,0.0440356766280615,-0.0201274591003538,0.262576950783933,-0.0741179633560636,-0.0268566230484527,0.238448614513872,0.0260882736131534,-0.0439916156846451,0.237243276164344,-0.0744839315568187,-0.0382588637606872,0.30651766757148,0.00427856540764381,-0.0132247807061864,0.198698556797105,-0.0519921284706658,0.0355052714706335,0.129212874154581,-0.025856054331879,0.0440681011384627,0.0756590475387142,0.00210502816980244,0.0338583181391244,0.19066875909975,0.0158721884548082,0.0515637896005081,-0.0127395555860763,0.0211405047205137,0.0464800439016674,-0.117512996865166,0.164452272023412,-0.00597177550955352,-0.272335772715308,-0.0341823123268818,0.0268900560329967,-0.26987663649977,-0.0472798211899602,-0.0266271653414352,-0.252841728213561,-0.027986170840085,-0.0735934955163698,-0.151520768142998,-0.00901731469898604,0.0178935445253705,-0.0863521196881177,-0.0899617625055976,0.0418062034117359,-0.0879353223876382,0.0881826731623039,0.00847994560154262,0.0220058314773969,0.0331220195686163,-0.0382650443131627,-0.250928869455849,-0.0405181721485757,0.00887816742047302,-0.278075439155123,-0.00976820236266584,-0.0191084045803921,-0.18673761652334,0.085886632039865,-0.00939821368127621
ILH_Zvejnieki_34.117.233_miss_mirror.mrk,0.0632917772270286,208.886865738525,0.316762537103681,0.0281032819366061,-0.0116894382091851,0.25093588634883,-0.0724885850335543,-0.0199847309492753,0.254678558414206,0.0157231906826815,-0.0434114934424144,0.230186936589925,-0.0729238324053966,-0.0309591351798673,0.312663637845363,0.00698871288248884,-0.00531849934196505,0.187636218673094,-0.0475592155768729,0.0299610592794733,0.127299455465744,-0.0154755421935365,0.0334065790734352,0.0753857049477265,0.00818488168383673,0.0215297668346669,0.189865848232842,0.0373122949994875,0.0439145677403145,-0.014971607767743,0.0288505767027216,0.0299993753124293,-0.0921936560994527,0.167411915716983,0.00524856711940249,-0.27204465791393,-0.0463247174136014,0.0275349637846433,-0.27288082452302,-0.0553194632165966,-0.0199783874226817,-0.259820425888987,-0.0325452574333867,-0.0658392658100583,-0.146400203908256,-0.0104815070440884,0.00968086440767695,-0.0964709785089437,-0.0889268465886963,0.0296343008862869,-0.0923902132283601,0.0824404218632122,0.00265416039500309,0.00690011238700269,0.0374878598801491,-0.0309756157910865,-0.258284516025005,-0.050174071519859,0.0142052525453836,-0.278731114329502,-0.0141686867524874,-0.0196301315892866,-0.168126697815217,0.0938845888299116,1.72403571049749e-05
ILH_Zvejnieki_34.118.234.mrk,0.0636599260066378,205.711025405081,0.314915244986869,0.0464453061873258,-0.0189466548361121,0.254406235721616,-0.0851403237190299,-0.015082478798101,0.237129298479565,0.0311084857371141,-0.0542851390006338,0.238729066219584,-0.0766815625543247,-0.0323706101738421,0.312325088361883,0.0137931895033632,-0.0135986641340083,0.193364185419899,-0.0475238695979541,0.0341366983164854,0.130523496914561,-0.0186516959426092,0.0396061155306459,0.0799539073198745,-0.00230416597970905,0.0299328671870918,0.193795321519988,0.0332653089011448,0.0429882172833673,0.000619963256784109,0.02704051287539,0.0341529354689832,-0.11771637783848,0.15681022072152,0.0130759914465217,-0.255311845213722,-0.0255655948693236,0.0283811664618015,-0.257938302499258,-0.0467274340689788,-0.0189806833350515,-0.255166058988976,-0.0317886588211043,-0.0770919772566361,-0.178273827079792,-0.0156918869320709,0.0139160799075075,-0.140558826040786,-0.114358434079476,0.0468099651378734,-0.10607141681378,0.0678440827248231,-0.0107813664292485,0.0306416885574697,0.024267446479197,-0.0254745318813736,-0.234114649542836,-0.0330569297412831,0.0102012365073376,-0.263021902443194,0.000266287100990527,-0.0248645900219217,-0.178230290297268,0.0966497160749948,-0.00172457738068687
ILH_Zvejnieki_34.118.328.mrk,0.197486581966694,215.750349676688,0.250996980717979,-0.0780231065215312,-0.0231966600624509,0.322894024289207,0.0366958053901214,-0.021177146835921,0.25515157137796,0.0240157382141416,-0.049358952833896,0.234775933944631,-0.0735467584640907,-0.0322014754588409,0.322220647900136,0.00810288590216013,-0.0132219440637113,0.190564758321158,-0.0479522608010033,0.0305732987040011,0.13449421160621,-0.0210934198840527,0.0390229433777383,0.079587047710384,0.00706161114797122,0.033548175077562,0.205704307548292,0.030752463375094,0.0427162810627288,-0.016067876978954,0.0256187194471598,0.0389084631592022,-0.102710682389749,0.174265877369193,0.0110514906705982,-0.282791030824191,-0.0428722084566549,0.0218567632641534,-0.271321990642816,-0.0540215484130592,-0.0283145105539038,-0.246640240024625,-0.0359834897307963,-0.0684745780611023,-0.156467786023111,-0.0143310253335171,0.0162417867294097,-0.123081452567986,-0.0952770696418736,0.0546039586676742,-0.0940078572728466,0.0680621566710297,-0.00291402511184545,-0.00672777845857229,0.0385965316853268,-0.0240450478023513,-0.249675670005433,-0.0343052126374365,0.00474720473962028,-0.275440706412502,-0.0159538642519021,-0.0241366918618099,-0.171456411815169,0.100188174933723,-0.00622933280685572
ILH_Zvejnieki_34.119.235_miss.mrk,0.0523387536772734,217.284911976376,0.307549321480764,0.045349977859497,-0.0185212825936537,0.254877359002678,-0.0746745864884435,-0.0254423478799564,0.254191770276319,0.0206716997927071,-0.039851805842776,0.235727187297064,-0.0774606212147479,-0.0338619039395327,0.305793964326291,0.00552858262022146,-0.00971364250132304,0.191200679561221,-0.0505757563082315,0.0284616753773634,0.136799048489337,-0.0289462602404807,0.0334937181549339,0.0925464510378003,-0.00579520930276234,0.0272029637900537,0.180645669877985,0.0403865086062206,0.0458329765495585,-0.0228953047286978,0.0235506759257713,0.036503124758833,-0.0987046989845566,0.189446139084718,0.00664726428534029,-0.26473700084802,-0.0326899337840271,0.0266131202772571,-0.256799888828374,-0.052520229990957,-0.0202427886910039,-0.234592567403664,-0.0313076521531732,-0.0687749709320289,-0.156703451757107,-0.0137335080295467,0.0157893854599154,-0.12791393608239,-0.100686358358608,0.0509795206408888,-0.114360633378697,0.0736349710443392,0.00672666430826574,0.0217061976617575,0.0281917234021295,-0.0388905329318929,-0.245483967097695,-0.0421661008611212,0.00673617344078919,-0.270897600604863,-0.00855056687686257,-0.0254230312364024,-0.187948599297153,0.0923465052733589,-0.00426428049462871
ILH_Zvejnieki_34.120.236_miss.mrk,0.12831532960614,199.228678264067,0.307772480506088,0.0515227955550257,-0.0263776485705138,0.264495683505351,-0.079998143291122,-0.0304991755159224,0.231843955967147,0.0214948296324267,-0.0554235145687181,0.241089212663676,-0.0818133884718085,-0.0402905818564948,0.308339528405932,0.00811744618361866,-0.0277510365799679,0.204073381673301,-0.0636244844749314,0.025781867607074,0.146493011420185,-0.0295505167201846,0.0490513211896238,0.0879913529457347,-0.000844009088309176,0.0436455277824329,0.189112450713443,0.0319558622604389,0.0497794705861846,-0.0252191357559699,0.0309175330123236,0.0592972807828993,-0.110323591417659,0.170593039560117,-0.00181910785014504,-0.236802825347053,-0.0345712768184894,-0.0644084958328096,-0.258449295639251,-0.0495084435889473,-0.0194624000759587,-0.251952600897219,-0.0326146131944263,-0.0404587087007036,-0.167554775450435,-0.0105175069227434,0.0267509209488313,-0.125043149056342,-0.101544227695177,0.0785429560694659,-0.110354513616536,0.0851882291522002,0.0135678047068691,-0.00241221367923971,0.0366423368782758,-0.00720532021272675,-0.248111607439834,-0.0347460516199402,0.0158035719601315,-0.264053327966625,-0.00917204031109444,-0.0415063609057745,-0.180934021534691,0.0920726299627477,-0.00701837096377745
ILH_Zvejnieki_34.122.241_miss_mirror.mrk,0.0683931216030146,210.385417186147,0.311844495719604,0.0579747744360462,-0.0139475828828581,0.248625713434232,-0.0861964577646107,-0.0255139231971612,0.245413337329811,0.0241473977090664,-0.0439903802300536,0.237740868407292,-0.0773022700679275,-0.0330671209016065,0.311157848885881,0.0291718905232998,-0.00653293354871218,0.195046987981092,-0.058932525276761,0.0317902351669838,0.133476670492365,-0.0382963304086489,0.0355532914040557,0.0800142393711299,-0.0182978708425935,0.0274159575072723,0.197913867254153,0.0452830255304975,0.0462802966050954,-0.0181582282246353,0.0166868031421104,0.0436275244119406,-0.100600636237916,0.175694769794026,-0.00357465427675056,-0.261193576638786,-0.023913543910487,0.0332033045379723,-0.260355260586429,-0.0437704749338907,-0.0170588723259719,-0.250510492575837,-0.0193934386652637,-0.0730152670423247,-0.160378334600424,-0.019519254588798,0.00639610473841909,-0.120105033553987,-0.106909531487536,0.046909388565899,-0.102458755152503,0.0712465708958916,-0.00220934215291518,0.0040827005386751,0.0278818449000401,-0.0376738082232876,-0.235597985248768,-0.0413331207246177,0.0153851654933477,-0.269071957741407,0.00367560840749751,-0.0242005940313615,-0.186886468853539,0.082102133332661,-0.00577678961798248
ILH_Zvejnieki_34.124.243_mirror.mrk,0.261331425116724,213.81358697022,0.314446092258427,0.0421309699778559,0.00660492826766515,0.259822629674612,-0.070522177290011,0.0261165051297545,0.259598855354428,0.0342649001026785,0.0369775675512149,0.240612616134514,-0.0778701776345613,0.033001446841379,0.314949137983358,0.00986911990293447,0.00745024646273177,0.199243378566639,-0.0614769563848825,-0.0225439192174712,0.135320788200779,-0.0296097400121169,-0.0342502944875418,0.0810151578601523,0.00541318049272672,-0.0290704972805289,0.185085963407925,0.0424984139152129,-0.041689717816181,-0.00245422520330702,0.0298449198611114,-0.0210422277598374,-0.0845784993970185,0.177057725831194,-0.0103869504511355,-0.285034342268389,-0.0437026265903493,-0.0293226095812848,-0.288383942206436,-0.0550445392878715,0.0126841529867127,-0.267975815034314,-0.0494060516788378,0.0614384245190235,-0.164194851435594,-0.0119362326155919,-0.00572869284540873,-0.112191549499356,-0.101293277935551,-0.0338492266671493,-0.100028679962805,0.0645662886242222,0.0139033449423831,0.0295830207768884,0.0277201704120459,0.0195397974902698,-0.260764155016155,-0.0411148055105969,-0.021795728965597,-0.287364529231317,-0.00774668728909608,0.0184219195634372,-0.166707050963031,0.116357583109486,0.0135415313175641
